# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		3182		2307		1552
1		2694		4515		1697
2		2450		6642		1744
3		2337		8775		1758
4		2274		10850		1778
5		2255		12934		1769
6		2192		15015		1760
7		2134		17062		1773
8		2120		19137		1781
9		2083		21205		1776
10		2049		23251		1805
11		2007		25307		1786
12		2012		27384		1800
13		2013		29431		1782
14		2001		31505		1788
15		1985		33543		1771
16		1969		35612		1782
17		1977		37658		1789
18		1952		39721		1779
19		1980		41768		1759
20		2011		43824		1793
21		1962		45860		1789
22		1966		47928		1790
23		1925		49998		1813
24		1939		52072		1812
25		1939		54125		1816
26		1934		56189		1797
27		1943		58226		1784
28		1957		60265		1803
29		1990		62299		1782
30		1978		64377		1800
31		1960		66444		1782
32		1921		68495		1795
33		1911		70557		1792
34		1942		72605		1787
35		1948		74682		1792
36		1890		76733		1781
37		1831		78791		1799
38		1846		80871		1786
39		1838		82899		1799
40		1796		84931		1793
41		1793		87007		1792
42		1773		89057		1788
43		1752		91099		1781
44		1753		93161		1791
45		1735		95226		1794
46		1718		97272		1803
47		1720		99298		1789
48		1689		101386		1792
49		1674		103417		1796
50		1664		105455		1798
51		1669		107515		1791
52		1652		109592		1784
53		1643		111634		1777
54		1646		113674		1782
55		1619		115700		1786
56		1624		117741		1776
57		1641		119763		1772
58		1647		121763		1771
59		1633		123808		1766
60		1623		125828		1763
61		1619		127851		1781
62		1632		129887		1781
63		1624		131914		1776
64		1624		133961		1770
65		1638		135987		1771
66		1632		138023		1761
67		1630		140053		1778
68		1625		142096		1777
69		1618		144126		1779
70		1601		146155		1772
71		1609		148153		1782
72		1593		150167		1790
73		1597		152182		1785
74		1611		154189		1790
75		1614		156217		1791
76		1614		158234		1787
77		1618		160281		1791
78		1617		162309		1790
79		1617		164328		1775
80		1610		166337		1775
81		1612		168362		1780
82		1602		170367		1767
83		1600		172412		1776
84		1601		174444		1795
85		1601		176504		1781
86		1610		178518		1769
87		1605		180524		1783
88		1592		182552		1779
89		1588		184557		1766
90		1603		186590		1774
91		1595		188603		1773
92		1593		190653		1796
93		1590		192660		1786
94		1593		194691		1795
95		1602		196711		1792
96		1597		198715		1808
97		1607		200747		1794
98		1607		202768		1793
99		1614		204846		1802
100		1597		206871		1794
101		1606		208887		1785
102		1591		210914		1776
103		1591		212918		1795
104		1583		214929		1788
105		1587		216937		1786
106		1570		218988		1778
107		1577		220996		1785
108		1588		223021		1787
109		1589		225006		1782
110		1584		227021		1780
111		1590		229048		1790
112		1584		231059		1778
113		1581		233120		1798
114		1581		235144		1791
115		1586		237159		1793
116		1588		239177		1800
117		1577		241195		1791
118		1571		243225		1782
119		1576		245255		1791
120		1578		247275		1787
121		1574		249290		1780
122		1575		251320		1775
123		1579		253356		1774
124		1593		255408		1756
125		1583		257430		1771
126		1588		259475		1780
127		1590		261509		1779
128		1584		263503		1774
129		1579		265522		1780
130		1580		267575		1783
131		1579		269606		1784
132		1575		271650		1770
133		1575		273662		1774
134		1577		275684		1762
135		1570		277673		1768
136		1570		279694		1760
137		1570		281693		1762
138		1583		283716		1777
139		1576		285719		1780
140		1568		287742		1782
141		1564		289734		1774
142		1568		291716		1768
143		1574		293734		1775
144		1572		295741		1782
145		1568		297773		1784
146		1570		299812		1794
147		1573		301832		1792
148		1580		303833		1790
149		1574		305845		1791
150		1568		307851		1793
151		1575		309871		1792
152		1578		311898		1786
153		1581		313884		1792
154		1586		315877		1787
155		1580		317910		1788
156		1582		319914		1791
157		1583		321950		1795
158		1574		323979		1794
159		1568		325987		1789
160		1561		327994		1792
161		1581		329994		1790
162		1584		332045		1800
163		1581		334081		1779
164		1570		336111		1781
165		1566		338111		1779
166		1572		340158		1770
167		1570		342164		1779
168		1575		344181		1780
169		1581		346225		1777
170		1567		348228		1779
171		1572		350226		1776
172		1562		352275		1782
173		1566		354298		1786
174		1571		356301		1776
175		1570		358319		1789
176		1570		360309		1795
177		1576		362318		1791
178		1587		364350		1799
179		1580		366374		1803
180		1586		368394		1791
181		1580		370395		1789
182		1569		372412		1793
183		1567		374424		1791
184		1570		376426		1783
185		1578		378428		1784
186		1582		380463		1783
187		1573		382487		1775
188		1567		384498		1772
189		1563		386490		1784
190		1573		388524		1779
191		1573		390566		1797
192		1570		392586		1806
193		1569		394594		1802
194		1571		396607		1820
195		1570		398623		1806
196		1575		400628		1808
197		1581		402660		1797
198		1566		404673		1795
199		1561		406699		1803
200		1562		408696		1789
201		1564		410738		1791
202		1573		412744		1797
203		1575		414748		1785
204		1576		416787		1781
205		1567		418802		1763
206		1572		420817		1765
207		1572		422839		1768
208		1581		424868		1766
209		1580		426893		1772
210		1568		428908		1783
211		1558		430939		1786
212		1563		432978		1791
213		1569		435000		1795
214		1576		437013		1785
215		1571		439020		1787
216		1561		441040		1782
217		1567		443036		1790
218		1569		445053		1785
219		1573		447053		1788
220		1569		449075		1776
221		1565		451082		1781
222		1559		453070		1797
223		1567		455088		1786
224		1564		457104		1776
225		1563		459086		1792
226		1553		461102		1791
227		1551		463121		1787
228		1556		465144		1794
229		1552		467158		1792
230		1563		469158		1793
231		1554		471193		1784
232		1560		473224		1792
233		1556		475242		1784
234		1556		477259		1779
235		1557		479241		1781
236		1565		481238		1790
237		1563		483265		1786
238		1573		485284		1769
239		1569		487334		1775
240		1570		489368		1774
241		1561		491370		1787
242		1567		493393		1803
243		1569		495421		1792
244		1576		497436		1787
245		1569		499490		1791
246		1572		501504		1795
247		1580		503489		1791
248		1567		505504		1792
249		1565		507534		1803
250		1555		509512		1791
251		1540		511526		1786
252		1536		513534		1785
253		1533		515534		1782
254		1526		517525		1777
255		1523		519503		1778
256		1522		521479		1779
257		1516		523445		1780
258		1514		525416		1784
259		1511		527397		1780
260		1508		529375		1791
261		1504		531332		1795
262		1503		533294		1787
263		1503		535257		1792
264		1502		537209		1794
265		1501		539167		1793
266		1499		541145		1796
267		1496		543116		1798
268		1495		545064		1799
269		1493		547046		1794
270		1492		549033		1796
271		1491		551012		1799
272		1490		552967		1791
273		1489		554949		1789
274		1487		556927		1793
275		1485		558946		1795
276		1484		560939		1794
277		1483		562940		1792
278		1482		564933		1794
279		1481		566891		1791
280		1481		568890		1785
281		1480		570864		1788
282		1479		572874		1788
283		1479		574823		1788
284		1479		576821		1788
285		1478		578821		1786
286		1477		580782		1783
287		1476		582765		1782
288		1477		584748		1783
289		1475		586733		1785
290		1474		588680		1787
291		1474		590634		1786
292		1472		592612		1788
293		1472		594602		1789
294		1471		596538		1787
295		1471		598514		1789
296		1471		600522		1792
297		1470		602511		1783
298		1469		604477		1782
299		1468		606413		1782
300		1468		608397		1782
301		1468		610349		1786
302		1468		612316		1785
303		1468		614266		1786
304		1468		616235		1788
305		1468		618195		1789
306		1468		620153		1791
307		1468		622104		1793
308		1467		624076		1794
309		1467		626082		1792
310		1467		628081		1790
311		1467		630050		1790
312		1467		632013		1796
313		1467		633982		1800
314		1467		635932		1796
315		1467		637922		1795
316		1467		639898		1793
317		1467		641875		1793
318		1467		643863		1792
319		1467		645821		1792
320		1467		647807		1791
321		1467		649770		1793
322		1467		651735		1794
323		1467		653681		1796
324		1468		655632		1793
325		1468		657608		1793
326		1468		659596		1796
327		1468		661586		1796
328		1467		663580		1795
329		1467		665550		1793
330		1467		667503		1793
331		1467		669479		1792
332		1467		671481		1794
333		1467		673426		1796
334		1466		673427		1796
335		1466		673427		1796
336		1466		673427		1796
337		1465		673428		1795
338		1465		673428		1795
339		1464		673429		1796
340		1463		673430		1797
341		1463		673430		1797
342		1463		673430		1797
343		1463		673430		1797
344		1463		673430		1797
345		1463		673430		1797
346		1463		673430		1797
347		1463		673430		1797
348		1463		673430		1797
349		1463		673430		1797
350		1463		673430		1797
351		1463		673430		1797
352		1463		673430		1797
353		1463		673430		1797
354		1463		673430		1797
355		1463		673430		1797
356		1463		673430		1797
357		1463		673430		1797
358		1463		673430		1797
359		1463		673430		1797
360		1463		673430		1797
361		1463		673430		1797
362		1463		673430		1797
363		1463		673430		1797
364		1463		673430		1797
365		1463		673430		1797
366		1463		673430		1797
367		1463		673430		1797
368		1463		673430		1797
369		1463		673430		1797
370		1463		673430		1797
371		1463		673430		1797
372		1462		673431		1798
373		1462		673431		1798
374		1462		673431		1798
375		1462		673431		1798
376		1462		673431		1798
377		1462		673431		1798
378		1462		673431		1798
379		1462		673431		1798
380		1462		673431		1798
381		1462		673431		1798
382		1462		673431		1798
383		1462		673431		1798
384		1462		673431		1798
385		1462		673431		1798
386		1462		673431		1798
387		1462		673431		1798
388		1462		673431		1798
389		1462		673431		1798
390		1462		673431		1798
391		1462		673431		1798
392		1462		673431		1798
393		1462		673431		1798
394		1462		673431		1798
395		1462		673431		1798
396		1462		673431		1798
397		1462		673431		1798
398		1462		673431		1798
399		1462		673431		1798
400		1462		673431		1798
401		1462		673431		1798
402		1462		673431		1798
403		1462		673431		1798
404		1462		673431		1798
405		1462		673431		1798
406		1462		673431		1798
407		1462		673431		1798
408		1462		673431		1798
409		1462		673431		1798
410		1462		673431		1798
411		1462		673431		1798
412		1462		673431		1798
413		1462		673431		1798
414		1462		673431		1798
415		1462		673431		1798
416		1462		673431		1798
417		1462		673431		1798
418		1462		673431		1798
419		1462		673431		1798
420		1462		673431		1798
421		1462		673431		1798
422		1462		673431		1798
423		1462		673433		1797
424		1462		673433		1797
425		1462		673433		1797
426		1462		673433		1797
427		1462		673433		1797
428		1462		673433		1797
429		1462		673433		1797
430		1462		673433		1797
431		1462		673433		1797
432		1462		673433		1797
433		1462		673433		1797
434		1462		673433		1797
435		1462		673433		1797
436		1462		673433		1797
437		1462		673433		1797
438		1462		673433		1797
439		1462		673433		1797
440		1462		673433		1797
441		1462		673433		1797
442		1462		673433		1797
443		1462		673433		1797
444		1462		673433		1797
445		1462		673433		1797
446		1462		673433		1797
447		1462		673433		1797
448		1462		673433		1797
449		1462		673433		1797
450		1462		673433		1797
451		1462		673433		1797
452		1462		673433		1797
453		1462		673433		1797
454		1462		673433		1797
455		1462		673433		1797
456		1463		673434		1797
457		1463		673435		1797
458		1463		673435		1797
459		1463		673435		1797
460		1463		673435		1797
461		1463		673435		1797
462		1463		673435		1797
463		1463		673435		1797
464		1463		673435		1797
465		1463		673435		1797
466		1463		673435		1797
467		1463		673435		1797
468		1463		673435		1797
469		1463		673435		1797
470		1463		673435		1797
471		1463		673435		1797
472		1463		673435		1797
473		1463		673435		1797
474		1463		673435		1797
475		1463		673435		1797
476		1463		673435		1797
477		1463		673435		1797
478		1463		673435		1797
479		1463		673435		1797
480		1462		673436		1798
481		1462		673436		1798
482		1462		673436		1798
483		1462		673436		1798
484		1462		673436		1798
485		1462		673436		1798
486		1462		673436		1798
487		1462		673436		1798
488		1462		673436		1798
489		1462		673436		1798
490		1462		673436		1798
491		1462		673436		1798
492		1462		673436		1798
493		1462		673436		1798
494		1462		673436		1798
495		1462		673436		1798
496		1462		673436		1798
497		1462		673436		1798
498		1462		673436		1798
499		1462		673436		1798
500		1462		673436		1798
501		1462		673436		1798
502		1462		673436		1798
503		1462		673436		1798
504		1462		673436		1798
505		1462		673436		1798
506		1463		673437		1797
507		1463		673437		1797
508		1462		673438		1797
509		1462		673438		1797
510		1462		673438		1797
511		1462		673438		1797
512		1462		673438		1797
513		1462		673438		1797
514		1462		673438		1797
515		1462		673438		1797
516		1462		673438		1797
517		1462		673438		1797
518		1462		673438		1797
519		1462		673438		1797
520		1462		673438		1797
521		1462		673438		1797
522		1463		673439		1798
523		1463		673439		1798
524		1463		673439		1798
525		1462		673440		1798
526		1462		673440		1798
527		1462		673440		1798
528		1462		673440		1798
529		1462		673440		1798
530		1462		673440		1798
531		1462		673440		1798
532		1462		673440		1798
533		1462		673440		1798
534		1462		673440		1798
535		1462		673440		1798
536		1462		673440		1798
537		1462		673440		1798
538		1462		673440		1798
539		1462		673440		1798
540		1462		673440		1798
541		1462		673440		1798
542		1462		673440		1798
543		1462		673440		1798
544		1462		673440		1798
545		1462		673440		1798
546		1462		673440		1798
547		1462		673440		1798
548		1462		673440		1798
549		1462		673440		1798
550		1462		673440		1798
551		1462		673440		1798
552		1462		673440		1798
553		1462		673440		1798
554		1462		673440		1798
555		1462		673440		1798
556		1462		673440		1798
557		1462		673440		1798
558		1462		673440		1798
559		1462		673440		1798
560		1462		673440		1798
561		1462		673440		1798
562		1462		673440		1798
563		1462		673440		1798
564		1462		673440		1798
565		1462		673440		1798
566		1462		673440		1798
567		1462		673440		1798
568		1462		673440		1798
569		1462		673440		1798
570		1462		673440		1798
571		1462		673440		1798
572		1462		673440		1798
573		1462		673440		1798
574		1462		673440		1798
575		1462		673440		1798
576		1462		673440		1798
577		1462		673440		1798
578		1462		673442		1798
579		1462		673442		1798
580		1462		673442		1798
581		1462		673442		1798
582		1462		673442		1798
583		1462		673442		1798
584		1462		673442		1798
585		1462		673442		1798
586		1462		673442		1798
587		1462		673442		1798
588		1462		673442		1798
589		1462		673442		1798
590		1462		673442		1798
591		1462		673442		1798
592		1462		673442		1798
593		1462		673442		1798
594		1462		673442		1798
595		1462		673442		1798
596		1462		673442		1798
597		1462		673442		1798
598		1462		673442		1798
599		1462		673442		1798
600		1462		673442		1798
601		1462		673442		1798
602		1462		673442		1798
603		1462		673442		1798
604		1462		673442		1798
605		1462		673442		1798
606		1462		673442		1798
607		1462		673442		1798
608		1462		673442		1798
609		1462		673442		1798
610		1462		673442		1798
611		1462		673442		1798
612		1462		673442		1798
613		1461		673443		1799
614		1461		673443		1799
615		1461		673443		1799
616		1461		673443		1799
617		1461		673443		1799
618		1461		673443		1799
619		1461		673443		1799
620		1461		673443		1799
621		1461		673443		1799
622		1461		673443		1799
623		1461		673443		1799
624		1461		673443		1799
625		1461		673443		1799
626		1461		673443		1799
627		1461		673443		1799
628		1461		673443		1799
629		1461		673443		1799
630		1461		673443		1799
631		1461		673443		1799
632		1461		673443		1799
633		1461		673443		1799
634		1461		673443		1799
635		1461		673443		1799
636		1461		673443		1799
637		1461		673443		1799
638		1461		673443		1799
639		1461		673443		1799
640		1461		673443		1799
641		1461		673443		1799
642		1461		673443		1799
643		1461		673443		1799
644		1461		673443		1799
645		1461		673443		1799
646		1461		673443		1799
647		1461		673443		1799
648		1461		673443		1799
649		1461		673443		1799
650		1461		673443		1799
651		1461		673443		1799
652		1461		673443		1799
653		1461		673443		1799
654		1461		673443		1799
655		1461		673443		1799
656		1461		673443		1799
657		1461		673443		1799
658		1461		673443		1799
659		1461		673443		1799
660		1461		673443		1799
661		1461		673443		1799
662		1461		673443		1799
663		1461		673443		1799
664		1461		673443		1799
665		1461		673443		1799
666		1461		673443		1799
667		1461		673443		1799
668		1461		673443		1799
669		1461		673443		1799
670		1461		673443		1799
671		1461		673443		1799
672		1461		673443		1799
673		1461		673443		1799
674		1461		673443		1799
675		1461		673443		1799
676		1461		673443		1799
677		1461		673443		1799
678		1461		673443		1799
679		1461		673443		1799
680		1461		673443		1799
681		1461		673443		1799
682		1461		673443		1799
683		1461		673443		1799
684		1461		673443		1799
685		1461		673443		1799
686		1461		673443		1799
687		1461		673443		1799
688		1461		673443		1799
689		1461		673443		1799
690		1461		673443		1799
691		1461		673443		1799
692		1461		673443		1799
693		1461		673443		1799
694		1461		673443		1799
695		1461		673443		1799
696		1461		673443		1799
697		1461		673443		1799
698		1461		673443		1799
699		1461		673443		1799
700		1461		673443		1799
701		1461		673443		1799
702		1461		673443		1799
703		1461		673443		1799
704		1461		673443		1799
705		1461		673443		1799
706		1461		673443		1799
707		1461		673443		1799
708		1461		673443		1799
709		1461		673443		1799
710		1461		673443		1799
711		1461		673443		1799
712		1461		673443		1799
713		1461		673443		1799
714		1461		673443		1799
715		1461		673443		1799
716		1461		673443		1799
717		1462		673444		1800
718		1462		673444		1800
719		1462		673445		1799
720		1462		673445		1799
721		1462		673445		1799
722		1462		673445		1799
723		1462		673445		1799
724		1462		673445		1799
725		1462		673445		1799
726		1462		673445		1799
727		1462		673445		1799
728		1462		673445		1799
729		1462		673445		1799
730		1462		673445		1799
731		1462		673445		1799
732		1462		673445		1799
733		1462		673445		1799
734		1462		673445		1799
735		1462		673445		1799
736		1462		673445		1799
737		1463		673446		1797
738		1463		673446		1797
739		1462		673447		1798
740		1462		673447		1798
741		1462		673447		1798
742		1462		673447		1798
743		1462		673447		1798
744		1462		673447		1798
745		1462		673447		1798
746		1462		673447		1798
747		1462		673447		1798
748		1462		673447		1798
749		1462		673447		1798
750		1461		673448		1799
751		1461		673448		1799
752		1461		673448		1799
753		1461		673448		1799
754		1461		673448		1799
755		1461		673448		1799
756		1461		673448		1799
757		1461		673448		1799
758		1461		673448		1799
759		1461		673448		1799
760		1461		673448		1799
761		1461		673448		1799
762		1461		673448		1799
763		1461		673448		1799
764		1461		673448		1799
765		1461		673448		1799
766		1461		673448		1799
767		1461		673448		1799
768		1461		673448		1799
769		1461		673448		1799
770		1461		673448		1799
771		1461		673448		1799
772		1461		673448		1799
773		1461		673448		1799
774		1461		673448		1799
775		1461		673448		1799
776		1461		673448		1799
777		1461		673448		1799
778		1461		673448		1799
779		1461		673448		1799
780		1461		673448		1799
781		1461		673448		1799
782		1461		673448		1799
783		1461		673448		1799
784		1461		673448		1799
785		1461		673448		1799
786		1461		673448		1799
787		1461		673448		1799
788		1461		673448		1799
789		1461		673448		1799
790		1461		673448		1799
791		1461		673448		1799
792		1461		673448		1799
793		1461		673448		1799
794		1461		673448		1799
795		1461		673448		1799
796		1461		673448		1799
797		1461		673448		1799
798		1461		673448		1799
799		1461		673448		1799
800		1461		673448		1799
801		1461		673448		1799
802		1461		673448		1799
803		1461		673448		1799
804		1461		673448		1799
805		1461		673448		1799
806		1461		673448		1799
807		1461		673448		1799
808		1461		673448		1799
809		1461		673448		1799
810		1461		673448		1799
811		1461		673448		1799
812		1461		673448		1799
813		1461		673448		1799
814		1461		673448		1799
