# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		89837		2189		2109
1		61129		3450		2043
2		51098		4115		2063
3		46671		4503		2043
4		44902		4741		2036
5		43677		4907		2028
6		42892		5051		2045
7		42401		5156		2033
8		41956		5243		2032
9		41825		5308		2043
10		41718		5352		2033
11		41646		5392		2030
12		41665		5420		2029
13		41581		5442		2036
14		41528		5464		2036
15		41514		5478		2035
16		41543		5498		2040
17		41514		5523		2035
18		41503		5534		2034
19		41514		5543		2033
20		41516		5568		2035
21		41500		5590		2037
22		41457		5618		2032
23		41423		5634		2032
24		41425		5645		2030
25		41423		5658		2028
26		41392		5672		2030
27		41391		5681		2027
28		41391		5695		2026
29		41395		5703		2026
30		41380		5709		2026
31		41377		5714		2028
32		41373		5716		2029
33		41363		5720		2029
34		41364		5724		2027
35		41352		5728		2027
36		41286		5733		2022
37		41288		5735		2024
38		41287		5737		2024
39		41285		5744		2025
40		41283		5746		2028
41		41276		5752		2029
42		41270		5758		2027
43		41267		5759		2028
44		41267		5759		2028
45		41266		5760		2028
46		41268		5761		2027
47		41269		5762		2027
48		41269		5762		2027
49		41283		5764		2026
50		41277		5765		2025
51		41277		5765		2025
52		41271		5766		2027
53		41274		5768		2027
54		41274		5768		2027
55		41273		5769		2027
56		41273		5769		2027
57		41273		5769		2027
58		41273		5769		2027
59		41273		5769		2027
60		41273		5769		2027
61		41272		5770		2029
62		41272		5770		2029
63		41272		5770		2029
64		41272		5770		2029
65		41271		5771		2029
66		41271		5771		2029
67		41271		5771		2029
68		41269		5772		2029
69		41269		5772		2029
70		41267		5773		2029
71		41269		5774		2029
72		41270		5775		2030
73		41269		5776		2029
74		41269		5777		2029
75		41269		5777		2029
76		41269		5777		2029
77		41269		5777		2029
78		41267		5778		2029
79		41268		5779		2030
80		41268		5781		2030
81		41266		5785		2030
82		41266		5785		2030
83		41266		5785		2030
84		41266		5785		2030
85		41266		5785		2030
86		41266		5785		2030
87		41266		5785		2030
88		41266		5785		2030
89		41266		5785		2030
90		41266		5785		2030
91		41266		5785		2030
92		41266		5785		2030
93		41266		5785		2030
94		41264		5786		2030
95		41264		5786		2030
96		41264		5786		2030
97		41264		5786		2030
98		41264		5786		2030
99		41264		5786		2030
100		41265		5787		2030
101		41265		5787		2030
102		41265		5787		2030
103		41265		5787		2030
104		41265		5787		2030
105		41265		5787		2030
106		41265		5787		2030
107		41265		5787		2030
108		41265		5787		2030
109		41265		5787		2030
110		41265		5787		2030
111		41265		5787		2030
112		41265		5787		2030
113		41264		5788		2029
114		41264		5788		2029
115		41264		5788		2029
116		41264		5788		2029
117		41264		5788		2029
118		41264		5788		2029
119		41264		5788		2029
120		41264		5788		2029
121		41264		5788		2029
122		41269		5789		2028
123		41269		5789		2028
124		41269		5789		2028
125		41269		5789		2028
126		41267		5790		2029
127		41267		5790		2029
128		41267		5790		2029
129		41267		5790		2029
130		41270		5791		2029
131		41271		5792		2030
132		41271		5794		2027
133		41272		5795		2028
134		41271		5796		2027
135		41271		5796		2027
136		41271		5796		2027
137		41271		5796		2027
138		41274		5798		2027
139		41269		5799		2027
140		41270		5800		2028
141		41270		5802		2028
142		41270		5802		2028
143		41270		5802		2028
144		41265		5803		2028
145		41270		5804		2028
146		41270		5804		2028
147		41270		5805		2028
148		41265		5806		2028
149		41265		5806		2028
150		41265		5806		2028
151		41269		5807		2027
152		41273		5808		2028
153		41273		5808		2028
154		41273		5808		2028
155		41272		5809		2028
156		41272		5809		2028
157		41272		5809		2028
158		41272		5809		2028
159		41272		5809		2028
160		41272		5809		2028
161		41272		5809		2028
162		41272		5809		2028
163		41272		5809		2028
164		41272		5809		2028
165		41272		5809		2028
166		41272		5809		2028
167		41272		5809		2028
168		41272		5809		2028
169		41272		5809		2028
170		41272		5809		2028
171		41272		5809		2028
172		41272		5809		2028
173		41272		5809		2028
174		41272		5809		2028
175		41272		5809		2028
176		41272		5809		2028
177		41272		5809		2028
178		41272		5809		2028
179		41272		5809		2028
180		41272		5809		2028
181		41272		5809		2028
182		41272		5809		2028
183		41272		5809		2028
184		41272		5809		2028
185		41272		5809		2028
186		41272		5809		2028
187		41272		5809		2028
188		41272		5809		2028
189		41272		5809		2028
190		41272		5809		2028
191		41272		5809		2028
192		41272		5809		2028
193		41272		5809		2028
194		41272		5809		2028
195		41272		5809		2028
196		41272		5809		2028
197		41272		5809		2028
198		41272		5809		2028
199		41272		5809		2028
200		41272		5809		2028
201		41270		5810		2029
202		41270		5810		2029
203		41270		5810		2029
204		41270		5810		2029
205		41270		5810		2029
206		41270		5810		2029
207		41270		5810		2029
208		41270		5810		2029
209		41270		5810		2029
210		41270		5810		2029
211		41270		5810		2029
212		41270		5810		2029
213		41270		5810		2029
214		41270		5810		2029
215		41270		5810		2029
216		41270		5810		2029
217		41270		5810		2029
218		41270		5810		2029
219		41270		5810		2029
220		41270		5810		2029
221		41270		5810		2029
222		41270		5810		2029
223		41270		5810		2029
224		41270		5810		2029
225		41270		5810		2029
226		41270		5810		2029
227		41270		5810		2029
228		41270		5810		2029
229		41270		5810		2029
230		41270		5810		2029
231		41270		5810		2029
