# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8186		3818		3099
1		7014		6657		3121
2		6207		8869		3185
3		5736		10570		3184
4		5313		12180		3268
5		5051		13628		3241
6		4734		14915		3276
7		4481		16087		3254
8		4233		17139		3267
9		4050		18138		3272
10		3871		19005		3278
11		3734		19807		3313
12		3610		20547		3285
13		3493		21234		3297
14		3389		21857		3270
15		3317		22454		3275
16		3216		22978		3286
17		3135		23485		3265
18		3080		23951		3307
19		2995		24413		3272
20		2917		24811		3315
21		2858		25152		3311
22		2786		25517		3302
23		2764		25853		3292
24		2686		26180		3285
25		2604		26472		3294
26		2578		26738		3302
27		2567		26977		3283
28		2537		27234		3279
29		2495		27453		3285
30		2468		27666		3290
31		2446		27883		3286
32		2450		28094		3285
33		2435		28305		3286
34		2393		28504		3285
35		2375		28675		3275
36		2340		28818		3281
37		2323		28957		3273
38		2286		29076		3276
39		2288		29193		3291
40		2276		29297		3282
41		2290		29424		3282
42		2267		29569		3281
43		2250		29672		3277
44		2238		29790		3279
45		2235		29937		3285
46		2216		30059		3298
47		2216		30170		3289
48		2210		30264		3290
49		2193		30393		3282
50		2189		30521		3287
51		2176		30611		3287
52		2160		30721		3283
53		2149		30822		3277
54		2144		30920		3284
55		2132		31006		3288
56		2119		31087		3284
57		2117		31172		3282
58		2111		31273		3290
59		2105		31345		3287
60		2095		31409		3291
61		2097		31455		3303
62		2103		31527		3306
63		2089		31599		3305
64		2079		31671		3302
65		2073		31732		3304
66		2055		31781		3299
67		2056		31820		3304
68		2067		31894		3303
69		2059		31955		3295
70		2057		32026		3303
71		2066		32115		3296
72		2054		32220		3301
73		2059		32314		3291
74		2057		32413		3288
75		2048		32526		3299
76		2032		32599		3292
77		2026		32673		3289
78		2020		32733		3295
79		2019		32804		3302
80		2031		32889		3298
81		2021		32971		3298
82		2006		33026		3305
83		2004		33076		3301
84		2001		33130		3299
85		2000		33196		3307
86		1988		33242		3304
87		1991		33292		3306
88		1982		33356		3307
89		1972		33409		3303
90		1964		33442		3303
91		1957		33491		3296
92		1951		33518		3298
93		1947		33548		3300
94		1944		33577		3300
95		1936		33605		3299
96		1941		33638		3301
97		1935		33677		3304
98		1927		33719		3310
99		1925		33756		3303
100		1922		33804		3302
101		1932		33851		3310
102		1916		33885		3306
103		1899		33918		3307
104		1901		33943		3308
105		1895		33971		3304
106		1894		34007		3306
107		1888		34056		3305
108		1895		34094		3310
109		1875		34127		3305
110		1874		34163		3309
111		1874		34195		3303
112		1866		34234		3313
113		1872		34269		3313
114		1870		34313		3312
115		1862		34341		3314
116		1863		34369		3314
117		1854		34411		3311
118		1856		34455		3310
119		1857		34491		3311
120		1847		34530		3312
121		1839		34554		3311
122		1835		34574		3311
123		1837		34601		3311
124		1841		34645		3311
125		1834		34681		3308
126		1821		34715		3309
127		1814		34751		3309
128		1815		34773		3308
129		1812		34814		3310
130		1817		34849		3308
131		1812		34884		3308
132		1807		34911		3304
133		1793		34943		3309
134		1792		34975		3306
135		1792		35005		3314
136		1784		35037		3302
137		1783		35076		3303
138		1788		35112		3303
139		1784		35140		3306
140		1783		35174		3301
141		1779		35215		3308
142		1769		35263		3307
143		1755		35299		3309
144		1754		35318		3312
145		1756		35350		3311
146		1751		35372		3310
147		1749		35391		3313
148		1747		35415		3307
149		1750		35446		3310
150		1754		35484		3313
151		1749		35514		3314
152		1738		35551		3315
153		1738		35588		3310
154		1735		35614		3312
155		1730		35650		3314
156		1726		35683		3308
157		1728		35716		3310
158		1722		35753		3310
159		1724		35782		3310
160		1720		35809		3313
161		1715		35840		3309
162		1706		35861		3311
163		1714		35893		3311
164		1706		35921		3311
165		1706		35967		3315
166		1706		35997		3315
167		1707		36043		3316
168		1705		36081		3322
169		1706		36116		3321
170		1703		36161		3320
171		1696		36194		3318
172		1693		36224		3311
173		1687		36247		3313
174		1682		36264		3313
175		1683		36283		3315
176		1676		36317		3310
177		1674		36343		3313
178		1676		36360		3308
179		1673		36374		3316
180		1669		36391		3317
181		1667		36418		3320
182		1661		36443		3316
183		1665		36468		3317
184		1674		36494		3319
185		1672		36523		3316
186		1673		36560		3317
187		1660		36586		3315
188		1666		36624		3322
189		1665		36650		3312
190		1658		36698		3313
191		1657		36724		3315
192		1653		36755		3316
193		1653		36776		3317
194		1658		36812		3322
195		1644		36840		3320
196		1645		36858		3323
197		1648		36890		3318
198		1645		36916		3320
199		1648		36942		3323
200		1645		36975		3321
201		1640		37003		3318
202		1637		37027		3322
203		1642		37047		3320
204		1632		37064		3319
205		1631		37087		3317
206		1632		37106		3319
207		1624		37135		3318
