# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4504		2273		1028
1		3722		4356		1229
2		3534		6294		1323
3		3392		8176		1371
4		3297		9996		1415
5		3164		11760		1434
6		3080		13464		1456
7		3006		15121		1492
8		2960		16734		1497
9		2926		18329		1491
10		2880		19891		1501
11		2847		21407		1522
12		2803		22895		1514
13		2750		24343		1537
14		2708		25759		1547
15		2672		27150		1561
16		2638		28528		1557
17		2625		29871		1571
18		2610		31197		1579
19		2588		32533		1574
20		2576		33844		1587
21		2546		35156		1579
22		2529		36437		1578
23		2514		37722		1579
24		2498		38987		1580
25		2475		40245		1588
26		2456		41476		1597
27		2441		42698		1601
28		2429		43905		1607
29		2424		45108		1612
30		2418		46296		1615
31		2404		47472		1610
32		2397		48645		1609
33		2381		49801		1612
34		2368		50943		1627
35		2363		52066		1627
36		2347		53184		1629
37		2329		54286		1630
38		2318		55367		1626
39		2306		56438		1627
40		2297		57503		1625
41		2296		58560		1630
42		2291		59604		1636
43		2282		60645		1630
44		2271		61673		1635
45		2267		62690		1641
46		2267		63699		1639
47		2264		64706		1640
48		2258		65711		1646
49		2255		66708		1647
50		2268		67703		1639
51		2250		68676		1642
52		2242		69640		1641
53		2240		70596		1636
54		2235		71548		1640
55		2227		72497		1654
56		2218		73433		1648
57		2212		74360		1652
58		2208		75286		1646
59		2206		76211		1650
60		2199		77132		1653
61		2199		78049		1654
62		2197		78968		1657
63		2212		79881		1653
64		2198		80794		1654
65		2201		81705		1655
66		2194		82619		1659
67		2189		83522		1652
68		2188		84416		1658
69		2184		85307		1655
70		2181		86193		1656
71		2178		87078		1656
72		2174		87966		1660
73		2172		88841		1653
74		2172		89715		1658
75		2170		90591		1647
76		2169		91463		1649
77		2165		92330		1658
78		2161		93191		1656
79		2159		94053		1657
80		2156		94907		1657
81		2157		95758		1656
82		2152		96608		1660
83		2151		97452		1654
84		2145		98293		1661
85		2141		99130		1664
86		2135		99965		1662
87		2135		100803		1668
88		2132		101645		1666
89		2127		102482		1662
90		2124		103311		1664
91		2120		104136		1666
92		2114		104957		1667
93		2110		105765		1664
94		2107		106573		1666
95		2106		107378		1661
96		2107		108182		1664
97		2103		108981		1663
98		2098		109773		1669
99		2092		110564		1667
100		2089		111344		1672
101		2088		112124		1670
102		2085		112900		1672
103		2081		113673		1673
104		2077		114443		1678
105		2076		115210		1676
106		2073		115974		1679
107		2073		116736		1678
108		2071		117496		1680
109		2071		118257		1676
110		2069		119018		1678
111		2066		119776		1673
112		2063		120528		1675
113		2063		121277		1674
114		2062		122025		1676
115		2062		122772		1674
116		2061		123518		1677
117		2060		124262		1675
118		2057		125007		1674
119		2057		125748		1672
120		2054		126487		1672
121		2054		127221		1674
122		2053		127957		1676
123		2053		128690		1673
124		2051		129421		1675
125		2050		130151		1676
126		2049		130880		1678
127		2049		131606		1676
128		2048		132330		1677
129		2047		133057		1677
130		2044		133783		1680
131		2044		134507		1678
132		2043		135231		1680
133		2043		135955		1679
134		2039		136678		1682
135		2041		137398		1681
136		2039		138118		1683
137		2038		138834		1682
138		2035		139548		1681
139		2034		140258		1681
140		2031		140965		1683
141		2031		141671		1682
142		2029		142376		1685
143		2028		143080		1682
144		2026		143779		1684
145		2028		144476		1683
146		2026		145175		1684
147		2027		145873		1682
148		2026		146571		1684
149		2027		147269		1682
150		2026		147967		1684
151		2028		148664		1683
152		2025		149362		1684
153		2024		150056		1682
154		2023		150748		1684
155		2023		151439		1684
156		2022		152129		1686
157		2020		152814		1683
158		2016		153493		1684
159		2017		154172		1681
160		2015		154851		1684
161		2012		155526		1681
162		2011		156198		1683
163		2010		156868		1684
164		2009		157537		1687
165		2008		158208		1684
166		2006		158878		1684
167		2007		159544		1685
168		2004		160210		1687
169		2005		160874		1685
170		2004		161536		1689
171		2004		162198		1684
172		2000		162857		1687
173		1999		163514		1685
174		1998		164170		1687
175		1999		164826		1685
176		1998		165482		1689
177		1999		166138		1687
178		1997		166795		1688
179		1999		167450		1687
180		1997		168107		1688
181		1999		168762		1687
182		2001		169420		1688
183		2000		170076		1683
184		1999		170732		1686
185		2000		171388		1684
186		1999		172044		1686
187		2001		172699		1685
188		1999		173356		1686
189		2001		174011		1685
190		1999		174668		1686
191		2000		175325		1686
192		1999		175980		1688
193		2000		176635		1688
194		1998		177291		1687
195		1998		177945		1687
196		1997		178600		1687
197		1998		179255		1687
198		1997		179910		1687
199		1998		180565		1687
200		1996		181219		1688
201		1996		181874		1688
202		1995		182525		1688
203		1995		183177		1687
204		1992		183826		1688
205		1992		184472		1688
206		1991		185117		1688
207		1989		185759		1687
208		1989		186397		1687
209		1988		187034		1687
210		1988		187670		1687
211		1988		188306		1687
212		1988		188942		1687
213		1987		189577		1686
214		1987		190211		1686
215		1986		190844		1686
216		1985		191475		1685
217		1983		192105		1687
218		1984		192735		1686
219		1982		193366		1686
220		1982		193996		1686
221		1981		194625		1688
222		1979		195251		1688
223		1979		195875		1689
224		1978		196500		1688
225		1978		197124		1688
226		1978		197748		1688
227		1977		198371		1687
228		1976		198992		1687
229		1977		199614		1686
230		1977		200239		1686
231		1977		200861		1686
232		1977		201483		1686
233		1977		202105		1686
234		1977		202725		1688
235		1977		203345		1688
236		1978		203965		1687
237		1975		204586		1687
238		1974		205201		1687
239		1973		205814		1687
240		1971		206424		1688
241		1972		207035		1688
242		1971		207647		1688
243		1971		208257		1688
244		1971		208867		1688
245		1970		209479		1688
246		1970		210089		1688
247		1970		210699		1688
248		1970		211309		1688
249		1970		211919		1688
250		1969		212530		1688
251		1969		213138		1688
252		1969		213746		1688
253		1969		214354		1688
254		1969		214962		1688
255		1969		215570		1688
256		1969		216178		1688
257		1969		216786		1688
258		1969		217394		1688
259		1969		218002		1688
260		1968		218609		1688
261		1968		219215		1688
262		1968		219821		1688
263		1968		220427		1688
264		1968		221033		1688
265		1967		221638		1689
266		1967		222242		1689
267		1967		222846		1689
268		1967		223450		1689
269		1967		224054		1689
270		1967		224658		1689
271		1967		225262		1689
272		1967		225866		1689
273		1966		226469		1690
274		1966		227071		1690
275		1966		227675		1690
276		1966		228277		1690
277		1966		228879		1690
278		1966		229481		1690
279		1966		230083		1690
280		1966		230685		1690
281		1966		231287		1690
282		1966		231889		1690
283		1966		232491		1690
284		1966		233093		1690
285		1966		233695		1690
286		1966		234297		1690
287		1966		234899		1690
288		1965		235500		1688
289		1965		236100		1688
290		1964		236701		1688
291		1964		237301		1688
292		1964		237901		1688
293		1964		238501		1688
