# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8102		3858		3028
1		6878		6550		3109
2		6085		8597		3145
3		5529		10326		3176
4		5065		11762		3219
5		4718		12936		3188
6		4438		13985		3221
7		4157		14882		3185
8		3948		15631		3225
9		3750		16363		3225
10		3664		16991		3228
11		3534		17527		3233
12		3379		18019		3231
13		3297		18496		3237
14		3209		18938		3236
15		3130		19373		3263
16		3042		19768		3263
17		2987		20093		3269
18		2908		20419		3257
19		2858		20723		3252
20		2830		21004		3250
21		2784		21284		3241
22		2743		21589		3242
23		2713		21866		3266
24		2679		22106		3246
25		2645		22359		3246
26		2584		22595		3243
27		2527		22794		3253
28		2500		22966		3264
29		2459		23133		3278
30		2424		23297		3283
31		2395		23462		3288
32		2368		23605		3290
33		2339		23747		3301
34		2316		23859		3279
35		2300		23977		3280
36		2297		24077		3296
37		2284		24213		3288
38		2261		24340		3288
39		2259		24443		3281
40		2241		24545		3299
41		2227		24662		3291
42		2222		24774		3295
43		2197		24874		3297
44		2196		24975		3293
45		2185		25075		3291
46		2161		25206		3308
47		2145		25307		3304
48		2137		25412		3297
49		2129		25514		3287
50		2111		25589		3292
51		2099		25669		3295
52		2109		25742		3301
53		2101		25852		3302
54		2079		25939		3303
55		2080		26016		3311
56		2081		26106		3318
57		2066		26206		3316
58		2057		26277		3317
59		2056		26369		3316
60		2066		26467		3308
61		2062		26566		3312
62		2048		26662		3307
63		2031		26755		3301
64		2036		26855		3298
65		2039		26948		3305
66		2032		27025		3306
67		2012		27125		3306
68		1996		27191		3298
69		2000		27260		3306
70		1998		27328		3304
71		1982		27394		3303
72		1978		27448		3299
73		1971		27521		3306
74		1974		27587		3302
75		1969		27670		3307
76		1969		27753		3310
77		1969		27824		3307
78		1952		27898		3306
79		1947		27953		3300
80		1944		28019		3293
81		1933		28083		3298
82		1936		28142		3299
83		1924		28195		3298
84		1918		28245		3299
85		1905		28293		3299
86		1896		28354		3306
87		1894		28403		3313
88		1894		28442		3298
89		1893		28496		3302
90		1884		28541		3306
91		1886		28574		3309
92		1886		28638		3311
93		1887		28686		3310
94		1880		28735		3309
95		1875		28798		3311
96		1862		28850		3310
97		1865		28898		3311
98		1860		28952		3321
99		1868		29006		3319
100		1869		29047		3323
101		1866		29100		3333
102		1860		29154		3328
103		1848		29217		3324
104		1845		29265		3328
105		1845		29298		3334
106		1840		29331		3335
107		1845		29380		3337
108		1828		29439		3339
109		1822		29484		3339
110		1820		29513		3340
111		1827		29569		3338
112		1817		29636		3331
113		1816		29691		3333
114		1817		29752		3336
115		1818		29809		3327
116		1803		29866		3332
117		1798		29901		3342
118		1793		29945		3341
119		1791		29968		3341
120		1792		30002		3345
121		1785		30040		3348
122		1781		30081		3340
123		1782		30119		3341
124		1781		30155		3341
125		1785		30189		3343
126		1775		30225		3341
127		1783		30270		3345
128		1785		30309		3339
129		1780		30355		3343
130		1774		30403		3335
131		1774		30457		3342
132		1768		30485		3338
133		1770		30531		3348
134		1778		30576		3339
135		1772		30631		3335
136		1771		30685		3335
137		1767		30716		3329
138		1754		30761		3331
139		1757		30806		3334
140		1753		30849		3328
141		1759		30903		3329
142		1762		30948		3328
143		1756		31010		3334
144		1753		31059		3334
145		1751		31100		3335
146		1759		31150		3333
147		1750		31207		3337
148		1742		31245		3334
149		1732		31278		3334
150		1724		31306		3333
151		1716		31329		3330
152		1712		31358		3330
153		1717		31391		3334
154		1722		31437		3330
155		1725		31472		3327
156		1730		31521		3335
157		1733		31557		3333
158		1733		31617		3334
159		1732		31666		3334
160		1725		31721		3336
161		1720		31775		3333
162		1710		31807		3330
163		1722		31849		3329
164		1716		31894		3326
165		1715		31954		3322
166		1703		32003		3331
167		1696		32037		3329
168		1705		32070		3336
169		1697		32102		3336
170		1702		32135		3331
171		1703		32183		3337
172		1706		32217		3341
173		1695		32250		3346
174		1702		32281		3345
175		1690		32321		3337
176		1681		32354		3334
177		1682		32398		3330
178		1683		32428		3330
179		1677		32471		3336
180		1682		32513		3332
181		1674		32558		3335
182		1679		32614		3334
183		1676		32656		3332
184		1679		32690		3330
185		1670		32734		3335
186		1664		32761		3334
187		1677		32812		3333
188		1662		32848		3331
189		1666		32876		3328
190		1655		32906		3328
191		1653		32935		3329
192		1640		32951		3326
193		1635		32971		3325
194		1632		32996		3324
195		1631		33014		3323
196		1626		33030		3324
197		1628		33040		3321
198		1624		33056		3323
199		1619		33068		3323
200		1620		33076		3321
201		1622		33084		3321
202		1621		33094		3322
203		1617		33100		3321
204		1622		33116		3319
205		1623		33130		3327
206		1624		33146		3318
207		1617		33164		3320
208		1621		33202		3318
209		1616		33223		3318
210		1618		33247		3316
211		1614		33266		3317
212		1613		33279		3317
213		1616		33303		3320
214		1620		33323		3316
215		1609		33355		3318
216		1608		33375		3317
217		1599		33392		3319
218		1601		33402		3319
219		1600		33413		3321
220		1598		33420		3316
221		1593		33433		3318
222		1594		33438		3317
223		1594		33446		3318
224		1595		33452		3319
225		1594		33458		3320
226		1594		33463		3322
227		1593		33471		3321
228		1590		33474		3319
229		1591		33478		3321
230		1590		33481		3319
231		1590		33483		3319
232		1590		33485		3319
233		1588		33487		3319
234		1588		33489		3319
235		1588		33490		3320
236		1589		33491		3319
237		1586		33495		3321
238		1586		33495		3321
239		1584		33496		3320
240		1584		33496		3320
241		1585		33499		3320
242		1588		33504		3320
243		1587		33505		3320
244		1587		33507		3320
245		1588		33508		3320
246		1591		33513		3320
247		1590		33515		3320
248		1592		33520		3320
249		1595		33533		3318
250		1590		33547		3318
251		1587		33557		3318
252		1590		33565		3323
253		1584		33576		3320
254		1584		33579		3321
255		1583		33586		3320
256		1581		33588		3321
257		1580		33589		3319
258		1581		33590		3321
259		1583		33593		3320
260		1581		33596		3321
261		1580		33597		3319
262		1581		33598		3321
263		1581		33598		3321
264		1582		33599		3321
265		1585		33604		3321
266		1580		33612		3319
267		1580		33615		3320
268		1580		33620		3321
269		1581		33621		3320
270		1580		33622		3321
271		1580		33624		3321
272		1581		33625		3320
273		1581		33627		3320
274		1581		33628		3319
275		1581		33631		3320
276		1580		33632		3321
277		1581		33633		3320
278		1581		33635		3320
279		1581		33636		3319
280		1579		33639		3322
281		1578		33642		3322
282		1578		33642		3322
283		1578		33646		3321
284		1578		33646		3321
285		1578		33646		3321
286		1578		33646		3321
287		1578		33646		3321
288		1578		33646		3321
289		1578		33646		3321
290		1578		33646		3321
291		1578		33646		3321
292		1578		33646		3321
293		1578		33646		3321
294		1578		33646		3321
295		1578		33646		3321
296		1578		33646		3321
297		1578		33646		3321
298		1578		33646		3321
299		1578		33646		3321
300		1578		33646		3321
301		1578		33646		3321
302		1578		33646		3321
303		1578		33646		3321
304		1578		33646		3321
305		1578		33646		3321
306		1578		33646		3321
307		1578		33646		3321
308		1578		33646		3321
309		1578		33646		3321
310		1578		33646		3321
311		1578		33646		3321
312		1578		33646		3321
313		1578		33646		3321
314		1578		33646		3321
315		1578		33646		3321
316		1578		33646		3321
317		1578		33646		3321
318		1578		33646		3321
319		1578		33646		3321
320		1578		33646		3321
321		1578		33646		3321
322		1578		33646		3321
323		1578		33646		3321
324		1578		33646		3321
325		1578		33646		3321
326		1578		33646		3321
327		1578		33646		3321
328		1578		33646		3321
329		1578		33646		3321
330		1578		33646		3321
331		1578		33646		3321
332		1578		33646		3321
333		1578		33646		3321
334		1578		33646		3321
335		1578		33646		3321
336		1578		33646		3321
337		1578		33646		3321
338		1578		33646		3321
339		1578		33646		3321
340		1578		33646		3321
341		1578		33646		3321
342		1578		33646		3321
343		1578		33646		3321
344		1578		33646		3321
345		1578		33646		3321
346		1578		33646		3321
347		1578		33646		3321
348		1578		33646		3321
349		1578		33646		3321
350		1578		33646		3321
351		1578		33646		3321
352		1578		33646		3321
353		1578		33646		3321
354		1578		33646		3321
355		1578		33646		3321
356		1578		33646		3321
357		1578		33646		3321
358		1578		33646		3321
359		1578		33646		3321
360		1578		33646		3321
361		1578		33646		3321
362		1578		33646		3321
363		1578		33646		3321
364		1578		33646		3321
365		1578		33646		3321
366		1578		33646		3321
367		1578		33646		3321
368		1578		33646		3321
369		1578		33646		3321
370		1578		33646		3321
371		1578		33646		3321
372		1578		33646		3321
373		1578		33646		3321
374		1578		33646		3321
375		1578		33646		3321
376		1578		33646		3321
377		1578		33646		3321
378		1578		33646		3321
379		1578		33646		3321
380		1578		33646		3321
381		1578		33646		3321
382		1578		33646		3321
383		1578		33646		3321
384		1578		33646		3321
385		1578		33646		3321
386		1578		33646		3321
387		1578		33646		3321
388		1578		33646		3321
389		1578		33646		3321
390		1578		33646		3321
391		1578		33646		3321
392		1578		33646		3321
393		1578		33646		3321
394		1578		33646		3321
395		1578		33646		3321
396		1578		33646		3321
397		1578		33646		3321
398		1578		33646		3321
399		1578		33646		3321
400		1583		33652		3319
401		1585		33671		3321
402		1588		33680		3322
403		1583		33686		3320
404		1585		33692		3323
405		1584		33696		3322
406		1588		33710		3323
407		1586		33717		3329
408		1587		33725		3329
409		1585		33739		3329
410		1586		33751		3327
411		1584		33758		3332
412		1583		33764		3330
413		1587		33771		3332
414		1583		33783		3332
415		1580		33789		3332
416		1580		33798		3330
417		1581		33803		3331
418		1586		33819		3329
419		1585		33828		3332
420		1583		33842		3332
421		1575		33855		3336
422		1577		33863		3334
423		1575		33869		3335
424		1576		33875		3335
425		1572		33886		3332
426		1572		33888		3335
427		1572		33893		3332
428		1568		33899		3333
429		1566		33900		3333
430		1565		33901		3333
431		1564		33903		3335
432		1564		33903		3335
433		1564		33903		3335
434		1564		33903		3335
435		1563		33904		3335
436		1563		33904		3335
437		1563		33904		3335
438		1563		33904		3335
439		1563		33904		3335
440		1563		33904		3335
441		1563		33904		3335
442		1563		33904		3335
443		1562		33905		3335
444		1562		33905		3335
445		1562		33905		3335
446		1562		33905		3335
447		1562		33905		3335
448		1562		33905		3335
