alexa@Alex MINGW64 /C/Users/alexa/OneDrive/KTH grejer/ID2222 Data Mining/Lab assignments/Lab 5
$ ./run.sh -graph ./graphs/3elt.graph
2023-12-09 19:14:46 INFO  GraphReader:54 - ./graphs/3elt.graph. Nodes: 4720, Edges: 13722
2023-12-09 19:14:46 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 1180 ] [ Color: 1, Count: 1180 ] [ Color: 2, Count: 1180 ] [ Color: 3, Count: 1180 ]
2023-12-09 19:14:46 INFO  Jabeja:293 - round: 0, edge cut:8152, swaps: 3833, migrations: 3087
2023-12-09 19:14:46 INFO  Jabeja:293 - round: 1, edge cut:6910, swaps: 6560, migrations: 3147
2023-12-09 19:14:46 INFO  Jabeja:293 - round: 2, edge cut:6060, swaps: 8665, migrations: 3182
2023-12-09 19:14:46 INFO  Jabeja:293 - round: 3, edge cut:5449, swaps: 10276, migrations: 3175
2023-12-09 19:14:46 INFO  Jabeja:293 - round: 4, edge cut:5041, swaps: 11682, migrations: 3184
2023-12-09 19:14:46 INFO  Jabeja:293 - round: 5, edge cut:4721, swaps: 12820, migrations: 3203
2023-12-09 19:14:46 INFO  Jabeja:293 - round: 6, edge cut:4367, swaps: 13836, migrations: 3199
2023-12-09 19:14:46 INFO  Jabeja:293 - round: 7, edge cut:4130, swaps: 14779, migrations: 3205
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 8, edge cut:3939, swaps: 15613, migrations: 3205
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 9, edge cut:3734, swaps: 16310, migrations: 3215
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 10, edge cut:3607, swaps: 16961, migrations: 3235
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 11, edge cut:3487, swaps: 17513, migrations: 3239
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 12, edge cut:3342, swaps: 18013, migrations: 3235
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 13, edge cut:3259, swaps: 18474, migrations: 3247
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 14, edge cut:3158, swaps: 18880, migrations: 3231
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 15, edge cut:3117, swaps: 19241, migrations: 3248
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 16, edge cut:3050, swaps: 19615, migrations: 3254
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 17, edge cut:2994, swaps: 19957, migrations: 3242
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 18, edge cut:2958, swaps: 20295, migrations: 3232
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 19, edge cut:2893, swaps: 20622, migrations: 3226
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 20, edge cut:2833, swaps: 20923, migrations: 3231
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 21, edge cut:2802, swaps: 21195, migrations: 3233
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 22, edge cut:2762, swaps: 21434, migrations: 3232
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 23, edge cut:2706, swaps: 21708, migrations: 3243
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 24, edge cut:2669, swaps: 21925, migrations: 3260
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 25, edge cut:2639, swaps: 22167, migrations: 3251
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 26, edge cut:2604, swaps: 22381, migrations: 3263
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 27, edge cut:2567, swaps: 22596, migrations: 3257
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 28, edge cut:2551, swaps: 22761, migrations: 3252
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 29, edge cut:2535, swaps: 22919, migrations: 3244
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 30, edge cut:2507, swaps: 23110, migrations: 3250
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 31, edge cut:2469, swaps: 23278, migrations: 3256
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 32, edge cut:2449, swaps: 23435, migrations: 3252
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 33, edge cut:2440, swaps: 23540, migrations: 3250
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 34, edge cut:2424, swaps: 23674, migrations: 3254
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 35, edge cut:2416, swaps: 23798, migrations: 3261
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 36, edge cut:2392, swaps: 23954, migrations: 3253
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 37, edge cut:2385, swaps: 24094, migrations: 3262
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 38, edge cut:2367, swaps: 24235, migrations: 3254
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 39, edge cut:2365, swaps: 24381, migrations: 3262
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 40, edge cut:2350, swaps: 24526, migrations: 3264
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 41, edge cut:2353, swaps: 24639, migrations: 3257
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 42, edge cut:2332, swaps: 24781, migrations: 3263
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 43, edge cut:2317, swaps: 24941, migrations: 3262
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 44, edge cut:2304, swaps: 25089, migrations: 3257
2023-12-09 19:14:47 INFO  Jabeja:293 - round: 45, edge cut:2294, swaps: 25250, migrations: 3256
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 46, edge cut:2273, swaps: 25383, migrations: 3262
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 47, edge cut:2269, swaps: 25514, migrations: 3278
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 48, edge cut:2262, swaps: 25637, migrations: 3269
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 49, edge cut:2260, swaps: 25768, migrations: 3272
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 50, edge cut:2253, swaps: 25893, migrations: 3262
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 51, edge cut:2249, swaps: 26014, migrations: 3256
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 52, edge cut:2238, swaps: 26137, migrations: 3262
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 53, edge cut:2229, swaps: 26252, migrations: 3275
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 54, edge cut:2218, swaps: 26361, migrations: 3279
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 55, edge cut:2208, swaps: 26475, migrations: 3282
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 56, edge cut:2219, swaps: 26584, migrations: 3273
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 57, edge cut:2195, swaps: 26698, migrations: 3276
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 58, edge cut:2193, swaps: 26807, migrations: 3280
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 59, edge cut:2170, swaps: 26908, migrations: 3287
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 60, edge cut:2168, swaps: 26996, migrations: 3286
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 61, edge cut:2151, swaps: 27088, migrations: 3291
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 62, edge cut:2133, swaps: 27162, migrations: 3297
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 63, edge cut:2126, swaps: 27257, migrations: 3296
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 64, edge cut:2127, swaps: 27347, migrations: 3299
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 65, edge cut:2105, swaps: 27425, migrations: 3292
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 66, edge cut:2081, swaps: 27489, migrations: 3295
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 67, edge cut:2082, swaps: 27548, migrations: 3290
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 68, edge cut:2075, swaps: 27630, migrations: 3294
2023-12-09 19:14:48 INFO  Jabeja:293 - round: 69, edge cut:2059, swaps: 27693, migrations: 3297
